"login","n_commits","inner_indegree","inner_outdegree","inner_betweenness","inner_incloseness","inner_outcloseness","outer_indegree","outer_outdegree","outer_betweenness","outer_incloseness","outer_outcloseness"
"nikolas",1,0,0.0028169014084507,0,0.000938086303939962,0.000940733772342427,55,126,11098411.8138368,4.03339944564948e-11,6.95394407968038e-11
"nitroduna",1,0,0,0,0.000938086303939962,0.000938086303939962,12,10,1975539.66918195,4.03339587703592e-11,6.95393633090914e-11
"nohmapp",1,0.000938967136150235,0.0028169014084507,1.05898549189876e-06,0.002009725941316,0.00292847106313124,4,7,822047.064449223,4.03339175400667e-11,6.95393509876712e-11
"not-an-aardvark",6,0.00187793427230047,0,0,0.00201593821575271,0.000938086303939962,6,0,0,4.03360114098295e-11,2.17319571730358e-11
"not-implemented",1,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,4.03349644127953e-11,2.17319571730358e-11
"npcode",3,0.000938967136150235,0,0,0.00201687738143034,0.000938086303939962,72,0,0,4.03430753682941e-11,2.17319571730358e-11
"nwoltman",8,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,9,3,761638.720001035,4.0334153528668e-11,6.95393260450295e-11
"obastemur",4,0.000938967136150235,0,0,0.00201376165003659,0.000938086303939962,68,3,3803063.26495814,4.0334139134358e-11,6.95380474176933e-11
"ofrobots",76,0.015962441314554,0.00657276995305164,0.00459980192365165,0.00201542319155982,0.00292466716463817,71,4,312897.224509841,4.03373249914209e-11,2.17323624158644e-11
"ojss",5,0.000938967136150235,0.00375586854460094,1.12026429926201e-07,0.00201189378712086,0.00292213137244142,7,14,737466.800100118,2.17326663579042e-11,6.95518199012345e-11
"okuryu",3,0.000938967136150235,0.00751173708920188,2.09541732460245e-05,0.00201199641052284,0.00292543036789004,117,12,5502890.41095954,4.03341332516953e-11,6.95393897605065e-11
"olalonde",1,0.0028169014084507,0.00845070422535211,4.69795590046992e-06,0.0020119279937583,0.00292749703127062,117,36,9027889.57100235,4.03342142165457e-11,6.95394861850312e-11
"olof",1,0,0,0,0.000938086303939962,0.000938086303939962,28,33,5978376.2133849,4.03340139654629e-11,6.95393816558294e-11
"olov",1,0.00187793427230047,0,0,0.00201875068713345,0.000938086303939962,76,0,0,4.03376626386054e-11,2.17319571730358e-11
"omsmith",5,0,0.000938967136150235,0,0.000938086303939962,0.00293265629818919,8,2,563214.613449769,4.03339708739649e-11,6.95393876037724e-11
"onnlucky",1,0,0.000938967136150235,0,0.000938086303939962,0.00292207524961108,18,5,399173.887396254,4.03350826894521e-11,2.17324637289331e-11
"oogz",1,0,0,0,0.000938086303939962,0.000938086303939962,0,1,0,2.17319571730358e-11,6.95391822987773e-11
"opichals",3,0.000938967136150235,0.0122065727699531,9.44719550042665e-06,0.00201389112129297,0.00292726368186553,16,36,2691031.81575629,4.03340007132882e-11,6.95395082360132e-11
"oppenlander",1,0,0,0,0.000938086303939962,0.000938086303939962,11,6,1363024.37722105,4.03340428450174e-11,6.95393318575629e-11
"orangemocha",72,0.0131455399061033,0.00187793427230047,0.00119839651244881,0.00201495036411004,0.00291851985826681,95,1,98948,4.03391222569057e-11,2.17320584823261e-11
"orlandov",1,0.00469483568075117,0.00657276995305164,0.000180432584587014,0.00201578940395095,0.00291911182253993,108,58,10148027.1316608,4.03342314871803e-11,6.9539491330259e-11
"othiym23",25,0.0394366197183099,0.00845070422535211,0.00445967309405204,0.00201583900544371,0.00292604925653622,431,23,13988065.7302753,4.03342751844249e-11,6.953941394882e-11
"outsideris",1,0.00751173708920188,0.0234741784037559,0.00162262590276269,0.002014992299513,0.00292814899741828,447,151,52561377.5766633,4.03341847087831e-11,6.95395169693665e-11
"pabigot",1,0.000938967136150235,0,0,0.00201617483359458,0.000938086303939962,20,0,0,4.0339560660942e-11,2.17319571730358e-11
"paddybyers",4,0.00375586854460094,0,0,0.00201854407059787,0.000938086303939962,55,0,0,4.03397977245081e-11,2.17319571730358e-11
"padekkers",1,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"paragonRobotics",1,0,0,0,0.000938086303939962,0.000938086303939962,1,0,0,4.03343127875576e-11,2.17319571730358e-11
"parambirs",1,0.000938967136150235,0.00375586854460094,0.000503018108651912,0.00201188998645516,0.00292614573030003,8,16,983521.863835745,4.03339624307230e-11,6.95393784642507e-11
"pastjean",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,23,10,2283746.31028045,4.03340245854295e-11,6.95393068569063e-11
"paulgrock",2,0,0,0,0.000938086303939962,0.000938086303939962,8,3,675250.418103196,4.03341715313311e-11,6.95393593437987e-11
"pavelfeldman",1,0.000938967136150235,0,0,0.00201730908016389,0.000938086303939962,33,0,0,4.03369785929864e-11,2.17319571730358e-11
"peripateticus",1,0,0.00187793427230047,0,0.000938086303939962,0.00293268052507373,6,8,267967.18490804,4.03339175140375e-11,6.95393554462066e-11
"pesho",1,0.00187793427230047,0.0028169014084507,1.98887688297833e-06,0.00201261997766275,0.00292694188165261,27,7,441728.038218419,4.03341164008698e-11,6.95394046448766e-11
"petkaantonov",8,0.0347417840375587,0.00751173708920188,0.00483249557183637,0.00201604506854553,0.00292233984754441,722,12,23070080.2082155,4.03342815063795e-11,6.95393974396414e-11
"petschekr",1,0,0,0,0.000938086303939962,0.000938086303939962,4,1,3,2.17323624158644e-11,2.17320584823261e-11
"pflannery",1,0,0,0,0.000938086303939962,0.000938086303939962,10,7,372325.568113903,4.03340548673317e-11,6.95394059118375e-11
"pfmooney",1,0.00187793427230047,0,0,0.00201594584771943,0.000938086303939962,25,3,837371.327635702,4.03340028737207e-11,6.95379389953836e-11
"pgeiss",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,10,9,890472,4.03364016366826e-11,2.1732868990654e-11
"pgriess",23,0.0140845070422535,0.0028169014084507,7.60935550759607e-05,0.00201641150698833,0.00291716883970637,209,14,6054419.85992582,4.03342866277174e-11,6.95393800310257e-11
"pgte",1,0.0291079812206573,0.0225352112676056,0.00403327409030868,0.00201625117378003,0.00292842274875783,628,35,35845345.9858192,4.03342879519772e-11,6.95395092031618e-11
"phette23",1,0,0.00187793427230047,0,0.000938086303939962,0.00293375498600613,52,97,13261960.8163153,4.03340509271353e-11,6.95394094999486e-11
"phihag",1,0,0,0,0.000938086303939962,0.000938086303939962,151,2,198075,4.03699680955101e-11,2.17321597925609e-11
"phillipalexander",1,0.00563380281690141,0.00469483568075117,0.0017704106895581,0.00201196600249748,0.00292657994097377,272,45,16860707.0932922,4.03340671792302e-11,6.95394154769108e-11
"phillipj",9,0,0,0,0.000938086303939962,0.000938086303939962,31,5,1080687.26232187,4.03340978321158e-11,6.95394304096491e-11
"phlco",1,0,0,0,0.000938086303939962,0.000938086303939962,94,2,5473.67143057323,4.0361567409701e-11,2.17321597925609e-11
"piepmatz",1,0,0,0,0.000938086303939962,0.000938086303939962,1,4,3,2.17320584823261e-11,2.17323624158644e-11
"pierreinglebert",1,0.000938967136150235,0.000938967136150235,0,0.00201188998645516,0.00292383211438361,20,0,0,4.03357991874996e-11,2.17319571730358e-11
"piranna",2,0.00657276995305164,0.0028169014084507,0.000144241757952677,0.00201427963497092,0.00292334254712346,156,35,24051566.0970227,4.03342179160003e-11,6.95407004895984e-11
"piscisaureus",595,0.0544600938967136,0.000938967136150235,0.00195169800958117,0.00201711039938786,0.00291935987894936,596,2,15304193.1668533,4.03342911666425e-11,6.95394203996845e-11
"pixelglow",1,0,0,0,0.000938086303939962,0.000938086303939962,15,0,0,4.03353714549812e-11,2.17319571730358e-11
"pkrumins",1,0.0356807511737089,0.00469483568075117,0.00200646892481126,0.002016445867422,0.00292445835736057,2082,26,351402096.567011,4.03343108320758e-11,6.95406912046543e-11
"pmatzavin",1,0,0,0,0.000938086303939962,0.000938086303939962,2,1,1.07432987337484,4.03346603278335e-11,2.17320584823261e-11
"pmed",1,0,0,0,0.000938086303939962,0.000938086303939962,11,12,792054.694009125,4.03356624308101e-11,2.17331729468636e-11
"pmq20",9,0.00938967136150235,0.0694835680751174,0.0126158871413746,0.00201363219542631,0.00293447442598649,253,438,117807763.243703,4.03340844139485e-11,6.95408289122356e-11
"pmuellr",1,0.00657276995305164,0,0,0.00201937844858643,0.000938086303939962,200,1,98987,4.03527268657018e-11,2.17320584823261e-11
"polazarus",1,0,0,0,0.000938086303939962,0.000938086303939962,12,3,198114.694292203,4.03374410023423e-11,2.17322611037404e-11
"polotek",8,0.0197183098591549,0.00563380281690141,0.00169647121849792,0.00201652222813399,0.00292522948631322,193,6,7541890.93635503,4.03342669069946e-11,6.95394830804861e-11
"pooyasencha",1,0,0,0,0.000938086303939962,0.000938086303939962,1,2,2,2.17320584823261e-11,2.17321597925609e-11
"popomore",2,0.00845070422535211,0.0375586854460094,0.000916506167963241,0.00201347611053133,0.00293171983219001,441,233,28303341.8139879,4.03341975185762e-11,6.95395451327534e-11
"postwait",8,0.0028169014084507,0,0,0.00201905686346626,0.000938086303939962,161,0,0,4.03547194398748e-11,2.17319571730358e-11
"ppannuto",2,0,0,0,0.000938086303939962,0.000938086303939962,21,2,1760.68322870775,4.03405871314455e-11,2.17321597925609e-11
"pquerna",23,0.0178403755868545,0.00375586854460094,0.00180003832362288,0.00201661386862281,0.00291730468439694,375,17,24117441.9089502,4.03342940103853e-11,6.95393946929481e-11
"pra85",2,0.000938967136150235,0.0122065727699531,0.000503169106989586,0.00201188998645516,0.00292756141006751,39,116,4179821.68769652,4.03340491278552e-11,6.9540717038083e-11
"princejwesley",17,0.000938967136150235,0.00469483568075117,1.02008011092399e-07,0.00201189378712086,0.00292189887760673,109,24,7173880.07349693,4.03341636508936e-11,6.95394945121767e-11
"proppy",7,0.00657276995305164,0.0122065727699531,0.000824976674641374,0.00201424153876706,0.00292719931616226,219,21,13412916.2576024,4.03341624763117e-11,6.95393738606406e-11
"prust",2,0.000938967136150235,0.00845070422535211,0,0.00201189378712086,0.00292561520330965,12,5,708253.163245591,4.03340772103095e-11,6.95393778936351e-11
"prybin",1,0.000938967136150235,0,0,0.00201747340344922,0.000938086303939962,1,0,0,4.03343262221454e-11,2.17319571730358e-11
"psung",1,0,0,0,0.000938086303939962,0.000938086303939962,8,1,98938,4.03353148960422e-11,2.17320584823261e-11
"puffnfresh",1,0.00469483568075117,0.00187793427230047,0.000659767618229216,0.0020145311060627,0.00292424155058938,661,86,81699618.3141738,4.03343130315861e-11,6.95394407291036e-11
"pvorb",1,0.00375586854460094,0.00751173708920188,3.11557813814766e-05,0.0020146911658157,0.00292424155058938,69,67,6445847.9129128,4.0334205955409e-11,6.9539452073737e-11
"pwnall",1,0.00375586854460094,0,0,0.00201767215574535,0.000938086303939962,354,48,31842899.1974604,4.03341994740469e-11,6.95393845766078e-11
"qbit",1,0.00187793427230047,0,0,0.00202000660058495,0.000938086303939962,78,86,14239635.6896405,4.03340289681195e-11,6.95393470804086e-11
"qheaden",1,0,0,0,0.000938086303939962,0.000938086303939962,2,0,0,2.17321597925609e-11,2.17319571730358e-11
"quackingduck",1,0.0028169014084507,0.00845070422535211,0.00151134272708696,0.00201604506854553,0.00292457078834346,187,34,18907605.5280205,4.03341276293291e-11,6.9539420912272e-11
"qzaidi",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,73,13,8194443.82826255,4.03340024409835e-11,6.95407035555648e-11
"r1b",1,0.000938967136150235,0.00657276995305164,1.86246322545542e-06,0.00201188998645516,0.00292737632865778,27,43,4720327.41011261,4.03339905358322e-11,6.95406958567979e-11
"rafadev7",2,0,0,0,0.000938086303939962,0.000938086303939962,9,2,100478.392161922,4.03348398195811e-11,2.17321597925609e-11
"raff",1,0,0,0,0.000938086303939962,0.000938086303939962,17,1,10679.644429808,4.03372961071662e-11,2.17320584823261e-11
"ragiragi",1,0,0,0,0.000938086303939962,0.000938086303939962,14,13,1871337.38466923,4.03339509095267e-11,6.95393856984963e-11
"rainabba",1,0,0.000938967136150235,0,0.000938086303939962,0.00292739242176441,10,5,1239162.65318292,4.03339203479667e-11,6.95393264125441e-11
"raineroviir",1,0.000938967136150235,0.000938967136150235,1.7117222390605e-07,0.00201189378712086,0.00292105739534935,15,19,859931.93226231,4.03339755852628e-11,6.95394041322893e-11
"ralt",1,0.00187793427230047,0.000938967136150235,0,0.00201391777920654,0.00291653772740094,60,15,5423855.94950117,4.0334052257887e-11,6.95393854760529e-11
"ratikesh9",1,0,0,0,0.000938086303939962,0.000938086303939962,4,6,589929.000000004,2.17323624158644e-11,6.95455906773762e-11
"rauchg",1,0.0788732394366197,0.0892018779342723,0.0323831888527591,0.002017068375777,0.00293057428249085,3661,550,691708883.98291,4.03343427965802e-11,6.95407842476436e-11
"ravindrabarthwal",1,0,0.00563380281690141,0,0.000938086303939962,0.00293495964086015,5,24,443140.615083081,2.17324637289331e-11,6.95425331056172e-11
"raymondfeng",6,0.00563380281690141,0,0,0.00201829159670554,0.000938086303939962,207,1,39403.866122371,4.03544857558783e-11,2.17320584823261e-11
"recursivefunk",1,0.000938967136150235,0.00187793427230047,0,0.00201189378712086,0.00292412111627294,28,7,2244252.99659942,4.03341595089472e-11,6.95394647336945e-11
"reem",1,0.00375586854460094,0.000938967136150235,9.99421570376401e-05,0.00201219408509408,0.00292384014144248,368,6,15334164.8806785,4.03341120149071e-11,6.95393734834541e-11
"refack",9,0.00187793427230047,0.0112676056338028,0.00114282184334075,0.0020119051892041,0.00292754531510284,28,35,3541578.63194664,4.03341090931016e-11,6.95394234848811e-11
"refractalize",1,0.000938967136150235,0,0,0.00201747340344922,0.000938086303939962,42,16,4012103.35867076,4.03341134888247e-11,6.95393730385675e-11
"regality",1,0.00187793427230047,0.000938967136150235,4.0692498068332e-07,0.00201347611053133,0.00291571529477471,15,1,98937,4.03350447952928e-11,2.17320584823261e-11
"reggi",2,0.00375586854460094,0.0694835680751174,0.00529591191320823,0.00201534691405917,0.00293025175402394,79,326,65626117.6054477,4.03342033069004e-11,6.95407671865196e-11
"reid",3,0.00751173708920188,0.0028169014084507,0.00147058596847344,0.00201630079800074,0.00292438608486486,217,11,7471347.2818584,4.03342812233069e-11,6.95394426247113e-11
"remixz",1,0.00375586854460094,0,0,0.00201756513041238,0.000938086303939962,147,9,8109164.29570518,4.03342233041253e-11,6.95394073238704e-11
"reneweb",1,0.000938967136150235,0.0178403755868545,0.000506904145512793,0.00201188238516685,0.00293343175708431,11,14,1617707.37772902,4.0333954703289e-11,6.95393819749873e-11
"rentzsch",3,0.00563380281690141,0,0,0.00202347996754832,0.000938086303939962,970,2,99083330.2839553,4.0334268986113e-11,6.9539348511782e-11
"ress",1,0.00187793427230047,0.000938967136150235,0,0.00201337714240342,0.00291828793774319,19,29,18548427.0240182,4.03340934038593e-11,6.95408126248377e-11
"rgarcia",2,0.00187793427230047,0.000938967136150235,0,0.00201427582528569,0.00292409703060006,71,25,4477364.65766478,4.0334098255094e-11,6.95393931938726e-11
"richHong",1,0.000938967136150235,0.000938967136150235,0,0.00200974869649398,0.00291768831417887,6,9,1183491.33333331,4.03338475281516e-11,6.95392640028246e-11
"richardlau",5,0.00187793427230047,0.00657276995305164,0.000122977639227393,0.00201234236651462,0.0029211134790873,4,4,218496.115064943,4.03346156731483e-11,2.17325650420017e-11
"richardsun29",2,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,4.03353133992596e-11,2.17319571730358e-11
"rjrodger",1,0.0140845070422535,0.0957746478873239,0.0123757733164538,0.00201605651773089,0.00293075170341343,321,505,80899101.6666515,4.03342544843483e-11,6.95407934649096e-11
"rlidwka",20,0.0206572769953052,0,0,0.00201978823516025,0.000938086303939962,169,5,3705592.30851626,4.03342201447837e-11,6.95393260740438e-11
"rmeja",1,0,0.000938967136150235,0,0.000938086303939962,0.000938967136150235,7,12,789646.369492651,4.03339175270521e-11,6.95379964027833e-11
"rmg",17,0.0028169014084507,0,0,0.00201795506307768,0.000938086303939962,92,7,688252.808311623,4.03394514137847e-11,2.17326663579042e-11
"rmustacc",9,0.00751173708920188,0,0,0.00201882339560408,0.000938086303939962,77,0,0,4.0338353196629e-11,2.17319571730358e-11
"rngadam",1,0,0.0028169014084507,0,0.000938086303939962,0.00293251902007055,47,51,6508805.94721693,4.03340425456797e-11,6.9539451232319e-11
"roamm",1,0.00187793427230047,0,0,0.00201739697068429,0.000938086303939962,4,4,345759.323297851,4.03339754778920e-11,6.9539399828491e-11
"robertchiras",4,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"robertkowalski",9,0.0131455399061033,0.00375586854460094,1.20636439680267e-05,0.00201556050561234,0.00292469125970435,207,5,7631680.73906477,4.03341896283674e-11,6.95394233688235e-11
"rodmachen",2,0.0028169014084507,0,0,0.00201596492788903,0.000938086303939962,18,2,197872,4.0334266747563e-11,2.17321597925609e-11
"rohiniwork",1,0,0,0,0.000938086303939962,0.000938086303939962,4,0,0,4.03344999875833e-11,2.17319571730358e-11
"romankl",11,0.00187793427230047,0.000938967136150235,0,0.00201155558409719,0.0029185758446057,5,5,197971.668973691,4.03339586857641e-11,6.95380558895605e-11
"ronkorving",9,0.0028169014084507,0,0,0.0020188004344686,0.000938086303939962,31,1,98950,4.03397823595541e-11,2.17320584823261e-11
"rootslab",1,0.00187793427230047,0.0150234741784038,1.51507948862568e-05,0.00201362838818974,0.00292723954439509,40,41,2829080.53765469,4.03342028383681e-11,6.95395157507589e-11
"roryrjb",1,0.000938967136150235,0.152112676056338,0.0018196421616196,0.00201188238516685,0.00293584961833955,54,1026,40679643.9385848,4.03340713374259e-11,6.95408071892588e-11
"rsms",18,0.0122065727699531,0.000938967136150235,0.000265110836041054,0.00201584282104426,0.00292359934884717,1877,41,137659458.064989,4.03343187548692e-11,6.95393873136289e-11
"rsolomo",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,8,5,1232030.32720478,4.0333962460006e-11,6.95380489650661e-11
"rsp",1,0.00187793427230047,0.00845070422535211,7.05168169164843e-06,0.00201362838818974,0.00292375184621889,21,46,4281146.57480693,4.03341686485613e-11,6.95394958951987e-11
"ruimarinho",2,0.00469483568075117,0.0028169014084507,0.000621544952328179,0.00201590768846371,0.00292931682280521,83,40,9061063.30557634,4.03342297301822e-11,6.95406881096735e-11
"rumkin",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,8,2,592251.003327288,4.03340112031012e-11,6.95394472476734e-11
"runeli",1,0.00187793427230047,0.000938967136150235,0,0.00201391777920654,0.00291653772740094,4,1,98937,4.03346594363006e-11,2.17320584823261e-11
"rus0000",1,0.000938967136150235,0.0122065727699531,9.48987917249892e-07,0.00201188998645516,0.00292777066071399,9,19,274290.010991081,4.0334043124833e-11,6.95394134168897e-11
"russellhaering",4,0.000938967136150235,0.000938967136150235,0,0.00201443965476476,0.00291152252124181,44,13,2399786.33299175,4.03341334631848e-11,6.95393860369971e-11
"rvagg",285,0.0835680751173709,0.00375586854460094,0.00586660227455832,0.00201699197369767,0.00292515717569895,1530,11,31087612.7503304,4.03343097648579e-11,6.95394354871685e-11
"ry",3021,0.132394366197183,0.00469483568075117,0.0177634067012736,0.00201804683384558,0.00292269271933917,5613,17,285652215.067539,4.03343816915677e-11,6.95379726506536e-11
"ryancole",1,0.0028169014084507,0.00187793427230047,2.01059297262894e-06,0.0020144358444742,0.00291994417834416,37,6,2580557.1508702,4.03339948566953e-11,6.95393605527293e-11
"ryanmurakami",2,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,20,2,99567.1040206769,4.03381769442192e-11,2.17321597925609e-11
"ryanpetrello",1,0,0,0,0.000938086303939962,0.000938086303939962,25,2,197908,4.03406725812013e-11,2.17321597925609e-11
"ryanseys",1,0.000938967136150235,0.0122065727699531,0.00050504415381176,0.00201188998645516,0.00292782700253745,1048,188,120236483.355001,4.0334220811792e-11,6.9539445632538e-11
"ryansobol",2,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,76,19,7823059.76518322,4.03340723395577e-11,6.95393577963675e-11
"saadq",1,0,0.00187793427230047,0,0.000938086303939962,0.00293276936040844,48,33,7044485.02788607,4.03340196593781e-11,6.95406867749631e-11
"saghul",34,0.0206572769953052,0.0122065727699531,0.00548758527218707,0.00201606796704628,0.00292431381594122,433,71,34970749.5568533,4.03342031669914e-11,6.95394322085416e-11
"sairion",1,0.000938967136150235,0.0244131455399061,1.49324092122097e-06,0.00201188998645516,0.00292772236944832,73,362,23078468.7952922,4.03340135132034e-11,6.95407533751397e-11
"saljam",1,0,0,0,0.000938086303939962,0.000938086303939962,30,23,9262507.86772591,4.03341256315674e-11,6.95393169151954e-11
"sam-github",58,0.0140845070422535,0.0028169014084507,3.66856389138968e-05,0.0020153926798667,0.00291460614502971,131,4,395854,4.03443586568538e-11,2.17323624158644e-11
"samshull",1,0.00187793427230047,0.00375586854460094,1.2476949452719e-06,0.00201292810161034,0.00291910382142211,37,24,3368052.6413977,4.0334088952828e-11,6.95394271213513e-11
"samsonjs",3,0.00845070422535211,0.00938967136150235,0.000623881403766094,0.00201634660714184,0.0029269257934992,92,104,11437749.142546,4.03342014653085e-11,6.95395070560919e-11
"sandinmyjoints",1,0.00187793427230047,0.0122065727699531,0.000736517518078252,0.00201367407597885,0.00292631457469521,38,48,4097065.21866845,4.03340162104922e-11,6.95394523445381e-11
"santigimeno",63,0.000938967136150235,0.00469483568075117,1.44531932991316e-06,0.00201446632720229,0.00292691774948882,18,2,724921.513160025,4.03341559819488e-11,6.95394824711829e-11
"saquibkhan",1,0,0.0169014084507042,0,0.000938086303939962,0.00293642434502572,7,12,601966.930724803,4.03339755201896e-11,6.95393745666564e-11
"sartrey",1,0.00187793427230047,0.0028169014084507,1.84666308835145e-06,0.0020119051892041,0.00292501256519482,7,9,448306.627473161,4.03339589167737e-11,6.95407295534238e-11
"sblom",17,0.00375586854460094,0.00375586854460094,2.91271078856572e-07,0.00201384161561153,0.00292446638785838,54,48,5501802.22808777,4.03341853334921e-11,6.95394108829673e-11
"sciolist",1,0.000938967136150235,0.000938967136150235,0,0.00201341520591661,0.00292570361111493,12,9,1396375.89399164,4.03339884176987e-11,6.95393496820265e-11
"scips",1,0,0,0,0.000938086303939962,0.000938086303939962,14,20,2320026.16803805,4.03339866411997e-11,6.95393692473598e-11
"scoates",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,97,1,4174.80905288164,4.03522604128258e-11,2.17320584823261e-11
"scottgonzalez",3,0.0103286384976526,0,0,0.00201957374667908,0.000938086303939962,667,0,0,4.0413644498464e-11,2.17319571730358e-11
"scottsb",1,0,0,0,0.000938086303939962,0.000938086303939962,9,5,494708,4.0336360427428e-11,2.17324637289331e-11
"scunningham",1,0,0,0,0.000938086303939962,0.000938086303939962,13,1,25701.5605130758,4.03382286752271e-11,2.17320584823261e-11
"sdqali",2,0,0,0,0.000938086303939962,0.000938086303939962,38,10,4083419.6819298,4.03340061534139e-11,6.95394030200717e-11
"seanmonstar",1,0.0028169014084507,0.00187793427230047,8.05204054735569e-06,0.00201463018767273,0.00292683731181673,128,14,6153714.6349442,4.0334263142457e-11,6.95393888223755e-11
"seebees",9,0,0,0,0.000938086303939962,0.000938086303939962,9,1,98939,4.03358153726703e-11,2.17320584823261e-11
"seishun",17,0.00375586854460094,0.00375586854460094,3.18285589121129e-07,0.00201365884648546,0.00291920783937504,136,8,12613277.6697361,4.03340785638385e-11,6.9539376172117e-11
"sejoker",2,0.00187793427230047,0.00845070422535211,8.21829047333287e-06,0.0020119051892041,0.00292510897060883,22,13,1013012.09142827,4.03339964184532e-11,6.95394142486353e-11
"serby",1,0.00469483568075117,0.0112676056338028,0.000618740541277122,0.00201449300034615,0.00292694992579564,129,41,6630806.35396493,4.03341865536271e-11,6.95394756527907e-11
"sgallagher",3,0,0,0,0.000938086303939962,0.000938086303939962,11,0,0,4.03370584774908e-11,2.17319571730358e-11
"sh1mmer",1,0.0122065727699531,0.0103286384976526,0.00169853308205479,0.00201652222813399,0.00292339871864552,207,21,9999289.99799471,4.03342684199681e-11,6.953810762989e-11
"shama",23,0.0187793427230047,0.0291079812206573,0.00169612931715463,0.00201621300296469,0.00292690970552265,1054,210,131681612.50532,4.03342908119881e-11,6.95407592169272e-11
"shigeki",147,0.0187793427230047,0.00563380281690141,0.00228143072576386,0.00201525538867937,0.00292253231250515,144,1,98959,4.03426154012424e-11,2.17320584823261e-11
"shinnn",1,0.00751173708920188,0.00469483568075117,9.11276021234988e-05,0.00201395967163948,0.0029252053823779,243,17,6091989.42914235,4.03342596024256e-11,6.95394815620639e-11
"shlevy",1,0.00187793427230047,0,0,0.0020230417810366,0.000938086303939962,37,8,3756360.81877923,4.03340096283275e-11,6.95379513356455e-11
"shuhei",1,0.00469483568075117,0.00845070422535211,0.000195237233858234,0.00201266181612019,0.00292752922031513,143,151,22914341.2774166,4.03341163195277e-11,6.95407340024641e-11
"silas",1,0.00375586854460094,0.0028169014084507,0.00010010045502389,0.00201470259962846,0.00292281303602058,94,51,8255649.18369693,4.03341713979298e-11,6.95393993255753e-11
"silentroach",1,0.00187793427230047,0.00469483568075117,5.39049642669665e-07,0.00201362077375978,0.00292781090465233,35,66,7152084.80295568,4.03340515127962e-11,6.95394070143837e-11
"silentrob",1,0.00375586854460094,0.00563380281690141,0.000302467953136348,0.00201445489607115,0.00292408097370524,241,20,12479470.2673419,4.03342870832367e-11,6.95393943351043e-11
"silverwind",64,0.0122065727699531,0.0112676056338028,0.00175031687045481,0.0020146721097495,0.00292527769537559,146,13,21133417.529405,4.03341962203519e-11,6.95406943093072e-11
"simenbrekken",1,0.00187793427230047,0,0,0.00201594584771943,0.000938086303939962,32,4,2030752.10850845,4.03341650629948e-11,6.95393290915319e-11
"simoncpu",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,9,5,1075001.5603202,4.03340572848101e-11,6.95394438626592e-11
"sitegui",2,0,0,0,0.000938086303939962,0.000938086303939962,13,0,0,4.03377565354433e-11,2.17319571730358e-11
"sixmen",1,0,0,0,0.000938086303939962,0.000938086303939962,1,0,0,2.17320584823261e-11,2.17319571730358e-11
"skaapgif",1,0,0,0,0.000938086303939962,0.000938086303939962,5,0,0,4.03353794953311e-11,2.17319571730358e-11
"skabbes",1,0.00187793427230047,0.0028169014084507,0.00114351021623604,0.00201191279066472,0.00291953594455897,76,5,7527233.46794882,4.03339984129485e-11,6.9538060492996e-11
"skaurus",1,0.000938967136150235,0,0,0.00201537361052763,0.000938086303939962,4,0,0,4.0335005609436e-11,2.17319571730358e-11
"skeggse",1,0.00187793427230047,0.00563380281690141,0,0.00201190138849532,0.00292658798312746,11,4,803214.578680776,4.03340670425759e-11,6.95394204383704e-11
"skenqbx",4,0,0.0028169014084507,0,0.000938086303939962,0.00292738437518897,14,9,2165419.50000002,4.03339176929882e-11,6.95365614879923e-11
"skepticfx",1,0.000938967136150235,0.0535211267605634,9.92959748595203e-05,0.00201188998645516,0.00292946991723216,97,322,24458665.087144,4.03340703678309e-11,6.95407643816871e-11
"skomski",25,0.00375586854460094,0.00845070422535211,0.000149144287988154,0.00201475214765012,0.00292653973086826,40,36,4654935.66051672,4.03340343106427e-11,6.95393736672117e-11
"skratchdot",1,0.000938967136150235,0.00469483568075117,1.77394616397052e-06,0.00201318304087045,0.00292449851029066,64,77,9403772.02155167,4.03340122214984e-11,6.95407047838859e-11
"slushie",1,0,0,0,0.000938086303939962,0.000938086303939962,5,0,0,4.03346722008424e-11,2.17319571730358e-11
"smikes",1,0.0028169014084507,0,0,0.00201715624532408,0.000938086303939962,27,1,35461.2108232761,4.03369742552133e-11,2.17320584823261e-11
"smith-kyle",1,0,0.00187793427230047,0,0.000938086303939962,0.00292985675338859,6,8,834368.190562826,4.03341674349348e-11,6.95394131170744e-11
